Blue Eaten,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
1,0,1176.0,0,0,win
1,0,1161.0,0,0,win
1,0,1162.0,0,0,win
1,0,1117.0,0,0,win
1,0,1168.0,0,0,win
1,0,1167.0,0,0,win
1,0,1120.0,0,0,win
0,0,975.0,0,0,win
1,0,1168.0,0,0,win
0,0,947.0,0,0,win
0,0,935.0,0,0,win
1,0,1130.0,0,0,win
0,0,948.0,0,0,win
0,0,958.0,0,0,win
1,0,1162.0,0,0,win
0,0,962.0,0,0,win
0,0,942.0,0,0,win
0,0,957.0,0,0,win
1,0,1108.0,0,0,win
0,0,952.0,0,0,win
1,0,1167.0,0,0,win
0,0,927.0,0,0,win
0,0,927.0,0,0,win
0,0,931.0,0,0,win
1,0,1115.0,0,0,win
0,0,970.0,0,0,win
1,0,1163.0,0,0,win
0,0,-286.0,0,0,lose
0,0,-189.0,0,0,lose
1,0,1132.0,0,0,win
1,0,1135.0,0,0,win
0,0,951.0,0,0,win
1,0,1157.0,0,0,win
1,0,1123.0,0,0,win
1,0,1150.0,0,0,win
1,0,111.0,0,0,lose
0,0,893.0,0,0,win
0,0,978.0,0,0,win
1,0,1136.0,0,0,win
0,0,964.0,0,0,win
0,0,939.0,0,0,win
1,0,1158.0,0,0,win
0,0,967.0,0,0,win
0,0,939.0,0,0,win
1,0,1125.0,0,0,win
1,0,1155.0,0,0,win
1,0,1108.0,0,0,win
1,0,1159.0,0,0,win
1,0,1155.0,0,0,win
0,0,930.0,0,0,win
0,0,976.0,0,0,win
0,0,951.0,0,0,win
1,0,1168.0,0,0,win
1,1,1342.0,0,1,win
1,0,1111.0,0,0,win
1,0,1138.0,0,0,win
0,0,932.0,0,0,win
1,0,1162.0,0,0,win
0,0,950.0,0,0,win
1,0,1116.0,0,0,win
1,0,1144.0,0,0,win
0,0,-413.0,0,0,lose
0,0,911.0,0,0,win
1,0,1171.0,0,0,win
1,0,1151.0,0,0,win
0,0,-283.0,0,0,lose
1,1,1355.0,0,1,win
0,0,-173.0,0,0,lose
1,0,1161.0,0,0,win
1,0,1148.0,0,0,win
1,0,1167.0,0,0,win
0,0,928.0,0,0,win
0,0,970.0,0,0,win
1,0,1142.0,0,0,win
1,0,1155.0,0,0,win
0,0,968.0,0,0,win
1,1,1363.0,0,1,win
0,0,946.0,0,0,win
1,0,1164.0,0,0,win
0,0,-93.0,0,0,lose
1,0,1166.0,0,0,win
1,0,1159.0,0,0,win
0,0,944.0,0,0,win
1,0,1168.0,0,0,win
1,0,1143.0,0,0,win
0,0,941.0,0,0,win
1,0,1148.0,0,0,win
0,0,933.0,0,0,win
0,0,-171.0,0,0,lose
0,0,951.0,0,0,win
0,0,954.0,0,0,win
1,0,99.0,0,0,lose
0,0,963.0,0,0,win
0,0,-339.0,0,0,lose
0,0,-330.0,0,0,lose
1,0,1155.0,0,0,win
1,0,1141.0,0,0,win
1,0,1150.0,0,0,win
1,1,1315.0,0,1,win
1,0,1170.0,0,0,win
0,0,933.0,0,0,win
0,0,962.0,0,0,win
0,0,967.0,0,0,win
0,0,934.0,0,0,win
0,0,-205.0,0,0,lose
1,0,1155.0,0,0,win
1,0,1125.0,0,0,win
1,0,1156.0,0,0,win
0,0,-85.0,0,0,lose
1,0,1147.0,0,0,win
0,0,924.0,0,0,win
0,0,-109.0,0,0,lose
1,0,1079.0,0,0,win
0,0,956.0,0,0,win
0,0,960.0,0,0,win
0,0,927.0,0,0,win
0,0,945.0,0,0,win
0,0,941.0,0,0,win
0,0,865.0,0,0,win
0,0,895.0,0,0,win
1,0,1150.0,0,0,win
0,0,932.0,0,0,win
1,0,1171.0,0,0,win
0,0,953.0,0,0,win
0,0,961.0,0,0,win
0,0,890.0,0,0,win
0,1,1157.0,0,1,win
0,0,978.0,0,0,win
1,0,129.0,0,0,lose
0,0,960.0,0,0,win
1,0,1177.0,0,0,win
0,0,944.0,0,0,win
0,1,1156.0,0,1,win
0,0,934.0,0,0,win
0,0,933.0,0,0,win
0,0,952.0,0,0,win
1,0,1139.0,0,0,win
0,0,975.0,0,0,win
0,0,953.0,0,0,win
0,0,965.0,0,0,win
1,0,1070.0,0,0,win
1,0,1130.0,0,0,win
1,0,1138.0,0,0,win
0,0,934.0,0,0,win
2,0,1360.0,0,0,win
0,0,945.0,0,0,win
1,0,1169.0,0,0,win
1,0,1146.0,0,0,win
1,1,1325.0,0,1,win
1,0,64.0,0,0,lose
0,0,970.0,0,0,win
0,0,-158.0,0,0,lose
1,0,1176.0,0,0,win
0,0,974.0,0,0,win
1,0,1134.0,0,0,win
0,0,-89.0,0,0,lose
0,0,964.0,0,0,win
1,0,1145.0,0,0,win
1,1,1376.0,0,1,win
0,0,808.0,0,0,win
1,0,1146.0,0,0,win
1,0,1157.0,0,0,win
1,0,1138.0,0,0,win
2,0,1323.0,0,0,win
1,0,1144.0,0,0,win
1,0,1165.0,0,0,win
1,0,1158.0,0,0,win
0,0,954.0,0,0,win
1,0,1166.0,0,0,win
0,0,-236.0,0,0,lose
0,0,936.0,0,0,win
0,0,916.0,0,0,win
1,0,1162.0,0,0,win
0,0,966.0,0,0,win
0,0,962.0,0,0,win
0,0,914.0,0,0,win
1,0,1155.0,0,0,win
0,0,959.0,0,0,win
1,0,1151.0,0,0,win
0,0,944.0,0,0,win
0,0,957.0,0,0,win
1,0,1163.0,0,0,win
0,0,976.0,0,0,win
1,0,1156.0,0,0,win
1,0,1155.0,0,0,win
